quartet_key,metric_version,source_version,source_hash,observed_nodes,observed_pairs,positive_pairs,strongest_edge,median_edge,disconnected
places_to_eat__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.03077,0.0,0
places_to_eat__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.01023,0.0,0
places_to_eat__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
places_to_eat__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
places_to_eat__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
places_to_eat__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.05412,0.0,0
places_to_eat__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
places_to_eat__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
places_to_eat__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.21139,0.0,0
places_to_eat__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
places_to_eat__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
places_to_eat__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
places_to_eat__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.08922,0.0,0
places_to_eat__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01018,0.0,0
places_with_animals__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
places_with_animals__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
places_with_animals__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
places_with_animals__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.03562,0.0,0
places_with_animals__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
places_with_animals__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.03784,0.0,0
places_with_animals__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.2016,0.0,0
places_with_animals__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
places_with_animals__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
places_with_animals__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
places_with_animals__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
places_with_animals__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
places_with_animals__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
places_with_animals__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
places_you_sleep__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.27714,0.0,0
places_you_sleep__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.16667,0.0,0
places_you_sleep__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,1,0.13351,0.0,0
places_you_sleep__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.0785,0.0,0
places_you_sleep__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.04342,0.0,0
places_you_sleep__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01309,0.0,0
places_you_sleep__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
places_you_sleep__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
places_you_sleep__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.38915,0.0,0
places_you_sleep__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.21496,0.0,0
places_you_sleep__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
places_you_sleep__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.05372,0.0,0
places_you_sleep__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
places_you_wait__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
places_you_wait__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
places_you_wait__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
places_you_wait__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
places_you_wait__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
places_you_wait__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
places_you_wait__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
places_you_wait__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
places_you_wait__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
places_you_wait__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
places_you_wait__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
places_you_wait__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
places_you_wait__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
planets__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,5,0.24539,0.0291,0
planets__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,4,0.08185,0.015425,0
planets__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,6,0.08951,0.02611,0
plant_parts__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.05556,0.0,0
plant_parts__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
plant_parts__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.26431,0.0,0
plant_parts__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01047,0.0,0
plant_parts__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
plant_parts__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
plant_parts__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.07969,0.0,0
plant_parts__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.23604,0.0,0
plant_parts__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.03141,0.0,0
plant_parts__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
plant_parts__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
plant_parts__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.15167,0.0,0
plant_parts__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.01028,0.0,0
plant_parts__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
playground_games__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,0,0,0.0,0.0,0
playground_games__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
playground_games__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,0,0,0.0,0.0,0
playground_games__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
playground_games__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
playground_games__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
playground_games__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
plumber_visit__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
plumbing_words__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
plumbing_words__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
plumbing_words__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02678,0.0,0
plumbing_words__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
plumbing_words__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
plumbing_words__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
plumbing_words__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
plumbing_words__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
plumbing_words__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.05852,0.0,0
plumbing_words__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
plumbing_words__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.13347,0.0,0
plumbing_words__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
plumbing_words__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.07969,0.0,0
plumbing_words__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
plumbing_words__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.06114,0.0,0
poisonous_plants__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
poisonous_plants__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
poker_hands__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
poker_hands__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
poker_hands__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
police_things__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.03101,0.0,0
police_things__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,1,0.02819,0.0,0
police_things__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
police_things__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
police_things__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
police_things__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
police_things__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
police_things__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
police_things__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01096,0.0,0
police_things__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
police_things__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
police_things__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02067,0.0,0
police_things__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
police_things__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
polite_words__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.07156,0.0,0
polite_words__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01312,0.0,0
polite_words__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.07796,0.0,0
polite_words__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.11005,0.0,0
polite_words__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,3,0.2398,0.018755,0
polite_words__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
polite_words__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.09504,0.0,0
polite_words__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.21925,0.0,0
polite_words__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02171,0.0,0
pond_animals__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
pond_animals__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
pond_animals__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
pond_animals__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
pond_animals__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.04432,0.0,0
pond_animals__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.06481,0.0,0
pond_animals__15,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
pond_animals__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01013,0.0,0
pond_animals__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
pond_animals__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
pond_animals__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.22795,0.0,0
pond_animals__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.03797,0.0,0
pond_animals__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.4072,0.0,0
pond_animals__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.03723,0.0,0
pond_animals__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
pond_fish__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
pond_fish__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
pond_fish__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
pond_fish__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
pond_fish__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
pond_fish__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
pond_fish__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
pond_fish__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
pond_fish__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
pond_fish__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
pond_fish__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
pond_fish__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
pond_fish__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
potato_dishes__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,3,0.03035,0.005195,0
potato_dishes__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
potato_dishes__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
potato_dishes__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
potato_dishes__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
potato_dishes__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
potato_dishes__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
potato_dishes__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
potato_dishes__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
potato_dishes__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
potato_dishes__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
potato_dishes__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,0,0,0,0.0,0.0,0
potato_dishes__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
potato_varieties__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.03552,0.0,0
potato_varieties__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
potato_varieties__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
potato_varieties__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
potato_varieties__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
potions_class__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01531,0.0,0
pottery_studio__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
pottery_words__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02041,0.0,0
pottery_words__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
pottery_words__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
pottery_words__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02314,0.0,0
pottery_words__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
pottery_words__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.08741,0.0,0
pottery_words__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
pottery_words__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
pottery_words__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.09591,0.0,0
pottery_words__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.02761,0.0,0
pottery_words__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
pottery_words__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.10429,0.0,0
pottery_words__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.11963,0.0,0
powders__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,2,0.06904,0.0,0
powders__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,3,0.01857,0.005115,0
powders__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.06877,0.0,0
powders__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,1,0.04315,0.0,0
powders__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
powders__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.03069,0.0,0
powders__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.20945,0.0,0
powders__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
powders__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
powders__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
powders__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
powders__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
powders__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.05882,0.0,0
power_and_batteries__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.02057,0.0,0
power_and_batteries__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.01781,0.0,0
power_and_batteries__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.04151,0.0,0
power_and_batteries__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
power_and_batteries__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
power_and_batteries__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
power_and_batteries__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
power_and_batteries__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,2,0.03053,0.0,0
power_and_batteries__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,1,0.07822,0.0,0
power_and_batteries__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.15424,0.0,0
power_and_batteries__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
power_and_batteries__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
power_and_batteries__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
power_and_batteries__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.15057,0.0,0
power_tools__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,3,0,0.0,0.0,1
power_tools__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
power_tools__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
power_tools__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
power_tools__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
power_tools__14,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,3,0,0.0,0.0,1
power_tools__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,5,0,0.0,0.0,1
power_tools__3,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,2,5,0,0.0,0.0,1
power_tools__4,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,5,0,0.0,0.0,1
power_tools__5,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
power_tools__6,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,0,0.0,0.0,1
power_tools__7,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,6,1,0.06434,0.0,0
power_tools__8,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,1,0,0,0.0,0.0,0
power_tools__9,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,3,3,0,0.0,0.0,1
prayer_words__1,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
prayer_words__10,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
prayer_words__11,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
prayer_words__12,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
prayer_words__13,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,0,0.0,0.0,1
prayer_words__2,swow-quartet/1.0,SWOW-EN.R100.20180827,40e75e55672898ac,4,6,1,0.01302,0.0,0
